config_id,battery_type,num_motors,propeller_size,frame_size,radio_receiver,battery_capacity_mah,battery_weight_g,motor_thrust_per_g,total_thrust_g,total_weight_g,thrust_to_weight_ratio,payload_capacity_g,flight_time_min,power_consumption_w,max_speed_kmh,stability_score,crash_probability,drone_cost_usd
CFG-0770,LiPo 3S 2200mAh,6,"12""",330mm Medium,FrSky R-XSR,2200,180,1000,6000,1040,5.769,4960,9.73,148.24,38.25,76.38,0.3802,407.68
CFG-0771,LiPo 4S 5000mAh,8,"5""",330mm Medium,DJI FPV Receiver,5000,520,1100,8800,1534,5.737,7266,13.38,346.83,70.37,78.48,0.3554,575.68
CFG-0772,LiPo 4S 3000mAh,3,"5""",330mm Medium,ExpressLRS 900,3000,320,800,2400,771,3.113,1629,23.7,117.36,109.35,65.38,0.482,236.32
CFG-0773,LiPo 6S 4000mAh,6,"5""",220mm Mini,TBS Crossfire,4000,680,1000,6000,1295,4.633,4705,18.76,259.09,125.77,77.47,0.3001,422.24
CFG-0774,LiPo 4S 5000mAh,8,"5""",330mm Medium,FrSky R-XSR,5000,520,1100,8800,1524,5.774,7276,15.05,343.89,69.32,81.77,0.242,527.52
CFG-0775,LiPo 6S 8000mAh,4,"9""",450mm Standard,FrSky R-XSR,8000,1050,900,3600,1772,2.032,1828,36.61,286.88,68.15,64.64,0.496,437.92
CFG-0776,LiPo 4S 3000mAh,6,"12""",450mm Standard,ExpressLRS 900,3000,320,1000,6000,1332,4.505,4668,11.56,204.49,43.82,85.4,0.2929,478.24
CFG-0777,LiPo 4S 3000mAh,8,"12""",220mm Mini,ExpressLRS 900,3000,320,1100,8800,1356,6.49,7444,11.76,224.8,53.77,88.15,0.2973,567.84
CFG-0778,LiPo 4S 3000mAh,3,"7""",220mm Mini,DJI FPV Receiver,3000,320,800,2400,661,3.631,1739,30.88,84.07,116.45,59.14,0.5771,243.04
CFG-0779,LiPo 6S 8000mAh,8,"9""",450mm Standard,ExpressLRS 900,8000,1050,1100,8800,2286,3.85,6514,23.16,463.4,54.87,96.91,0.2199,707.84
CFG-0780,LiPo 4S 5000mAh,8,"9""",450mm Standard,ExpressLRS 900,5000,520,1100,8800,1756,5.011,7044,15.53,328.88,42.96,89.93,0.2536,620.48
CFG-0781,LiPo 4S 3000mAh,8,"9""",550mm Heavy,DJI FPV Receiver,3000,320,1100,8800,1784,4.933,7016,6.95,335.71,41.35,87.18,0.3209,674.24
CFG-0782,LiPo 6S 4000mAh,8,"7""",450mm Standard,DJI FPV Receiver,4000,680,1100,8800,1876,4.691,6924,13.96,394.23,75.25,83.89,0.2498,652.96
CFG-0783,LiPo 4S 3000mAh,6,"5""",450mm Standard,ExpressLRS 900,3000,320,1000,6000,1212,4.95,4788,12.98,237.72,84.91,88.36,0.3016,411.04
CFG-0784,LiPo 4S 5000mAh,8,"7""",220mm Mini,DJI FPV Receiver,5000,520,1100,8800,1436,6.128,7364,16.77,278.52,70.9,78.26,0.3197,560.0
CFG-0785,LiPo 3S 2200mAh,6,"9""",220mm Mini,FrSky R-XSR,2200,180,1000,6000,850,7.059,5150,11.49,119.22,65.41,77.23,0.4067,340.48
CFG-0786,LiPo 4S 5000mAh,8,"12""",550mm Heavy,FrSky R-XSR,5000,520,1100,8800,2054,4.284,6746,13.34,385.68,27.62,86.25,0.4434,701.12
CFG-0787,LiPo 6S 4000mAh,4,"12""",330mm Medium,FrSky R-XSR,4000,680,900,3600,1292,2.786,2308,28.94,181.98,75.41,71.92,0.4395,365.12
CFG-0788,LiPo 4S 3000mAh,6,"12""",220mm Mini,TBS Crossfire,3000,320,1000,6000,1055,5.687,4945,16.41,151.02,59.66,80.19,0.3268,433.44
CFG-0789,LiPo 4S 3000mAh,4,"5""",220mm Mini,DJI FPV Receiver,3000,320,900,3600,732,4.918,2868,22.86,114.27,123.35,74.58,0.4116,278.88
CFG-0790,LiPo 4S 3000mAh,3,"5""",330mm Medium,ExpressLRS 900,3000,320,800,2400,771,3.113,1629,21.35,117.36,114.21,64.06,0.4552,236.32
CFG-0791,LiPo 6S 8000mAh,4,"7""",550mm Heavy,TBS Crossfire,8000,1050,900,3600,1973,1.825,1627,28.59,362.87,68.67,69.98,0.4732,511.84
CFG-0792,LiPo 4S 5000mAh,8,"9""",450mm Standard,TBS Crossfire,5000,520,1100,8800,1759,5.003,7041,11.95,329.61,39.35,94.16,0.173,642.88
CFG-0793,LiPo 4S 3000mAh,4,"9""",330mm Medium,FrSky R-XSR,3000,320,900,3600,892,4.036,2708,23.55,117.54,82.24,74.44,0.3596,286.72
CFG-0794,LiPo 6S 4000mAh,4,"12""",220mm Mini,ExpressLRS 900,4000,680,900,3600,1164,3.093,2436,33.05,158.9,90.54,75.63,0.3562,346.08
CFG-0795,LiPo 6S 4000mAh,6,"9""",450mm Standard,DJI FPV Receiver,4000,680,1000,6000,1640,3.659,4360,20.47,280.17,72.44,81.25,0.3119,534.24
CFG-0796,LiPo 4S 5000mAh,3,"5""",330mm Medium,ExpressLRS 900,5000,520,800,2400,971,2.472,1429,27.45,158.39,99.76,64.81,0.5097,266.56
CFG-0797,LiPo 6S 8000mAh,3,"7""",330mm Medium,DJI FPV Receiver,8000,1050,800,2400,1521,1.578,879,41.01,248.39,95.67,50.35,0.6143,394.24
CFG-0798,LiPo 6S 4000mAh,6,"12""",220mm Mini,ExpressLRS 900,4000,680,1000,6000,1412,4.249,4588,23.06,220.6,77.29,81.88,0.2336,467.04
CFG-0799,LiPo 6S 8000mAh,3,"7""",550mm Heavy,FrSky R-XSR,8000,1050,800,2400,1881,1.276,519,32.17,327.39,65.62,44.78,0.8183,430.08
CFG-0800,LiPo 4S 3000mAh,4,"7""",450mm Standard,DJI FPV Receiver,3000,320,900,3600,1028,3.502,2572,16.04,155.48,68.3,72.09,0.4516,355.04
CFG-0801,LiPo 6S 8000mAh,6,"12""",550mm Heavy,TBS Crossfire,8000,1050,1000,6000,2285,2.626,3715,27.9,412.45,42.13,86.08,0.1938,668.64
CFG-0802,LiPo 6S 4000mAh,4,"12""",220mm Mini,FrSky R-XSR,4000,680,900,3600,1162,3.098,2438,31.97,158.55,87.18,65.39,0.4796,331.52
CFG-0803,LiPo 6S 8000mAh,4,"7""",550mm Heavy,ExpressLRS 900,8000,1050,900,3600,1970,1.827,1630,33.95,362.16,66.66,68.52,0.47,489.44
CFG-0804,LiPo 4S 3000mAh,3,"5""",220mm Mini,ExpressLRS 900,3000,320,800,2400,641,3.744,1759,30.03,92.31,135.98,59.13,0.4788,202.72
CFG-0805,LiPo 6S 8000mAh,4,"7""",450mm Standard,DJI FPV Receiver,8000,1050,900,3600,1758,2.048,1842,33.48,312.33,76.58,58.84,0.4965,472.64
CFG-0806,LiPo 4S 5000mAh,3,"12""",450mm Standard,TBS Crossfire,5000,520,800,2400,1184,2.027,1216,28.0,155.96,54.36,59.9,0.4878,356.16
CFG-0807,LiPo 4S 5000mAh,8,"5""",330mm Medium,FrSky R-XSR,5000,520,1100,8800,1524,5.774,7276,12.48,343.89,75.05,81.26,0.3201,527.52
CFG-0808,LiPo 4S 3000mAh,3,"5""",450mm Standard,ExpressLRS 900,3000,320,800,2400,921,2.606,1479,17.93,147.87,91.63,64.25,0.4006,269.92
CFG-0809,LiPo 6S 8000mAh,4,"12""",550mm Heavy,ExpressLRS 900,8000,1050,900,3600,2034,1.77,1566,32.55,328.28,52.84,68.71,0.4957,525.28
CFG-0810,LiPo 4S 5000mAh,3,"5""",450mm Standard,FrSky R-XSR,5000,520,800,2400,1119,2.145,1281,24.22,190.47,82.68,54.8,0.5067,285.6
CFG-0811,LiPo 4S 5000mAh,6,"9""",450mm Standard,ExpressLRS 900,5000,520,1000,6000,1472,4.076,4528,19.61,243.45,57.56,86.73,0.3158,474.88
CFG-0812,LiPo 4S 3000mAh,4,"7""",550mm Heavy,FrSky R-XSR,3000,320,900,3600,1238,2.908,2362,14.67,197.98,65.51,73.8,0.3405,357.28
CFG-0813,LiPo 4S 5000mAh,8,"12""",450mm Standard,DJI FPV Receiver,5000,520,1100,8800,1844,4.772,6956,13.89,335.23,38.9,85.49,0.299,698.88
CFG-0814,LiPo 6S 4000mAh,8,"5""",550mm Heavy,ExpressLRS 900,4000,680,1100,8800,2056,4.28,6744,9.85,507.54,71.2,85.23,0.261,651.84
CFG-0815,LiPo 6S 4000mAh,4,"9""",550mm Heavy,DJI FPV Receiver,4000,680,900,3600,1632,2.206,1968,20.21,257.77,67.95,67.9,0.3805,474.88
CFG-0816,LiPo 6S 4000mAh,8,"5""",450mm Standard,TBS Crossfire,4000,680,1100,8800,1839,4.785,6961,11.16,439.03,88.03,88.55,0.1916,623.84
CFG-0817,LiPo 3S 2200mAh,4,"5""",330mm Medium,DJI FPV Receiver,2200,180,900,3600,722,4.986,2878,11.89,112.25,90.35,74.26,0.4072,290.08
CFG-0818,LiPo 4S 5000mAh,4,"12""",220mm Mini,DJI FPV Receiver,5000,520,900,3600,1012,3.557,2588,33.8,132.47,63.06,67.56,0.4979,353.92
CFG-0819,LiPo 4S 3000mAh,6,"5""",550mm Heavy,TBS Crossfire,3000,320,1000,6000,1435,4.181,4565,10.43,296.08,69.62,84.2,0.3185,483.84
CFG-0820,LiPo 4S 5000mAh,4,"12""",330mm Medium,TBS Crossfire,5000,520,900,3600,1137,3.166,2463,29.75,154.13,55.02,79.26,0.2911,376.32
CFG-0821,LiPo 4S 5000mAh,6,"7""",550mm Heavy,TBS Crossfire,5000,520,1000,6000,1659,3.617,4341,17.04,312.83,49.03,85.06,0.33,527.52
CFG-0822,LiPo 4S 5000mAh,3,"12""",450mm Standard,ExpressLRS 900,5000,520,800,2400,1181,2.032,1219,28.16,155.45,46.34,64.14,0.5219,333.76
CFG-0823,LiPo 4S 3000mAh,8,"5""",220mm Mini,DJI FPV Receiver,3000,320,1100,8800,1204,7.309,7596,12.97,253.14,91.07,78.89,0.3984,511.84
CFG-0824,LiPo 6S 8000mAh,6,"12""",450mm Standard,ExpressLRS 900,8000,1050,1000,6000,2062,2.91,3938,29.47,360.9,45.75,88.85,0.2804,595.84
CFG-0825,LiPo 3S 2200mAh,3,"12""",220mm Mini,TBS Crossfire,2200,180,800,2400,564,4.255,1836,23.13,59.47,71.77,61.71,0.4016,236.32
CFG-0826,LiPo 6S 4000mAh,8,"9""",220mm Mini,ExpressLRS 900,4000,680,1100,8800,1636,5.379,7164,18.8,299.97,80.06,86.28,0.2804,579.04
CFG-0827,LiPo 6S 4000mAh,6,"9""",550mm Heavy,DJI FPV Receiver,4000,680,1000,6000,1860,3.226,4140,13.58,329.98,59.94,85.7,0.277,584.64
CFG-0828,LiPo 3S 2200mAh,8,"7""",450mm Standard,ExpressLRS 900,2200,180,1100,8800,1368,6.433,7432,3.23,261.49,47.26,92.19,0.2609,540.96
CFG-0829,LiPo 3S 2200mAh,6,"7""",450mm Standard,DJI FPV Receiver,2200,180,1000,6000,1104,5.435,4896,8.9,184.24,52.99,79.48,0.38,435.68
CFG-0830,LiPo 6S 8000mAh,3,"7""",220mm Mini,TBS Crossfire,8000,1050,800,2400,1386,1.732,1014,47.9,220.12,105.42,49.81,0.6792,349.44
CFG-0831,LiPo 4S 5000mAh,6,"7""",450mm Standard,DJI FPV Receiver,5000,520,1000,6000,1444,4.155,4556,17.78,261.19,58.77,78.14,0.3484,488.32
CFG-0832,LiPo 3S 2200mAh,6,"7""",330mm Medium,TBS Crossfire,2200,180,1000,6000,949,6.322,5051,6.79,151.34,63.05,90.15,0.2748,390.88
CFG-0833,LiPo 6S 4000mAh,6,"7""",220mm Mini,TBS Crossfire,4000,680,1000,6000,1319,4.549,4681,23.61,232.18,106.39,80.2,0.3698,435.68
CFG-0834,LiPo 6S 8000mAh,3,"7""",450mm Standard,TBS Crossfire,8000,1050,800,2400,1666,1.441,734,37.49,279.6,78.27,53.8,0.7737,416.64
CFG-0835,LiPo 6S 8000mAh,6,"5""",330mm Medium,ExpressLRS 900,8000,1050,1000,6000,1792,3.348,4208,24.04,395.23,99.59,84.83,0.2503,495.04
CFG-0836,LiPo 6S 4000mAh,3,"12""",550mm Heavy,DJI FPV Receiver,4000,680,800,2400,1569,1.53,831,26.87,224.89,56.36,44.29,0.6843,443.52
CFG-0837,LiPo 3S 2200mAh,6,"5""",220mm Mini,FrSky R-XSR,2200,180,1000,6000,790,7.595,5210,11.59,136.28,87.67,67.96,0.4165,306.88
CFG-0838,LiPo 4S 5000mAh,6,"5""",330mm Medium,ExpressLRS 900,5000,520,1000,6000,1262,4.754,4738,16.84,250.54,80.03,84.29,0.2914,407.68
CFG-0839,LiPo 3S 2200mAh,8,"5""",220mm Mini,FrSky R-XSR,2200,180,1100,8800,1054,8.349,7746,3.0,212.93,80.44,78.76,0.3208,441.28
CFG-0840,LiPo 6S 4000mAh,8,"12""",450mm Standard,ExpressLRS 900,4000,680,1100,8800,1996,4.409,6804,14.88,371.59,52.79,94.02,0.1962,691.04
CFG-0841,LiPo 3S 2200mAh,3,"9""",330mm Medium,DJI FPV Receiver,2200,180,800,2400,669,3.587,1731,18.01,77.63,70.66,61.88,0.3825,264.32
CFG-0842,LiPo 4S 3000mAh,3,"12""",330mm Medium,DJI FPV Receiver,3000,320,800,2400,839,2.861,1561,26.18,99.67,67.73,66.27,0.4159,303.52
CFG-0843,LiPo 4S 5000mAh,8,"12""",450mm Standard,FrSky R-XSR,5000,520,1100,8800,1834,4.798,6966,13.22,332.87,34.29,81.82,0.3441,650.72
CFG-0844,LiPo 4S 3000mAh,8,"7""",330mm Medium,ExpressLRS 900,3000,320,1100,8800,1358,6.48,7442,10.25,259.01,72.03,87.6,0.2904,529.76
CFG-0845,LiPo 6S 8000mAh,8,"12""",330mm Medium,TBS Crossfire,8000,1050,1100,8800,2219,3.966,6581,26.22,426.44,51.71,85.0,0.2701,741.44
CFG-0846,LiPo 6S 4000mAh,4,"9""",330mm Medium,ExpressLRS 900,4000,680,900,3600,1254,2.871,2346,27.89,183.01,91.65,80.64,0.259,357.28
CFG-0847,LiPo 3S 2200mAh,6,"7""",220mm Mini,DJI FPV Receiver,2200,180,1000,6000,824,7.282,5176,10.67,125.96,79.64,79.39,0.3197,368.48
CFG-0848,LiPo 3S 2200mAh,8,"7""",550mm Heavy,FrSky R-XSR,2200,180,1100,8800,1586,5.549,7214,7.53,316.92,42.21,88.46,0.2655,576.8
CFG-0849,LiPo 4S 3000mAh,8,"7""",330mm Medium,FrSky R-XSR,3000,320,1100,8800,1356,6.49,7444,11.08,258.52,66.6,84.84,0.2493,515.2
CFG-0850,LiPo 4S 3000mAh,4,"9""",330mm Medium,DJI FPV Receiver,3000,320,900,3600,902,3.991,2698,20.78,119.25,79.38,74.81,0.3991,334.88
CFG-0851,LiPo 6S 4000mAh,6,"7""",330mm Medium,DJI FPV Receiver,4000,680,1000,6000,1454,4.127,4546,22.65,263.54,97.75,74.85,0.4308,480.48
CFG-0852,LiPo 4S 3000mAh,4,"7""",220mm Mini,TBS Crossfire,3000,320,900,3600,743,4.845,2857,25.41,101.95,104.71,73.61,0.404,276.64
CFG-0853,LiPo 6S 4000mAh,3,"9""",550mm Heavy,DJI FPV Receiver,4000,680,800,2400,1539,1.559,861,24.38,229.29,64.83,53.3,0.6161,426.72
CFG-0854,LiPo 3S 2200mAh,4,"9""",550mm Heavy,TBS Crossfire,2200,180,900,3600,1127,3.194,2473,8.9,159.29,37.62,83.65,0.3117,385.28
CFG-0855,LiPo 4S 5000mAh,4,"5""",220mm Mini,FrSky R-XSR,5000,520,900,3600,922,3.905,2678,30.88,154.25,109.29,66.61,0.4312,260.96
CFG-0856,LiPo 4S 3000mAh,4,"9""",550mm Heavy,DJI FPV Receiver,3000,320,900,3600,1272,2.83,2328,12.81,186.44,50.63,77.12,0.3611,418.88
CFG-0857,LiPo 4S 3000mAh,3,"9""",550mm Heavy,TBS Crossfire,3000,320,800,2400,1174,2.044,1226,17.13,161.26,53.37,63.02,0.5227,359.52
CFG-0858,LiPo 6S 8000mAh,4,"5""",330mm Medium,FrSky R-XSR,8000,1050,900,3600,1582,2.276,2018,36.61,311.21,101.66,62.4,0.4394,381.92
CFG-0859,LiPo 6S 4000mAh,3,"9""",220mm Mini,TBS Crossfire,4000,680,800,2400,1034,2.321,1366,37.46,136.72,111.4,56.42,0.5178,297.92
CFG-0860,LiPo 4S 3000mAh,3,"7""",220mm Mini,TBS Crossfire,3000,320,800,2400,656,3.659,1744,31.48,83.24,119.43,59.34,0.5226,231.84
CFG-0861,LiPo 4S 5000mAh,8,"7""",330mm Medium,FrSky R-XSR,5000,520,1100,8800,1556,5.656,7244,14.75,309.14,61.07,81.02,0.3054,545.44
CFG-0862,LiPo 6S 8000mAh,3,"9""",550mm Heavy,DJI FPV Receiver,8000,1050,800,2400,1909,1.257,491,36.04,303.4,58.49,49.92,0.7805,488.32
CFG-0863,LiPo 6S 8000mAh,4,"7""",550mm Heavy,FrSky R-XSR,8000,1050,900,3600,1968,1.829,1632,29.94,361.68,62.83,60.91,0.5081,474.88
CFG-0864,LiPo 6S 8000mAh,6,"5""",220mm Mini,TBS Crossfire,8000,1050,1000,6000,1665,3.604,4335,29.38,359.21,102.1,81.59,0.3079,483.84
CFG-0865,LiPo 3S 2200mAh,4,"12""",220mm Mini,FrSky R-XSR,2200,180,900,3600,662,5.438,2938,20.81,76.3,61.4,70.57,0.4696,253.12
CFG-0866,LiPo 6S 8000mAh,3,"12""",550mm Heavy,TBS Crossfire,8000,1050,800,2400,1934,1.241,466,36.32,295.16,49.78,55.67,0.7082,493.92
CFG-0867,LiPo 4S 3000mAh,6,"7""",330mm Medium,TBS Crossfire,3000,320,1000,6000,1089,5.51,4911,15.63,180.99,77.44,80.74,0.3024,413.28
CFG-0868,LiPo 6S 4000mAh,3,"5""",550mm Heavy,DJI FPV Receiver,4000,680,800,2400,1509,1.59,891,18.46,280.96,93.63,50.54,0.6213,409.92
CFG-0869,LiPo 6S 8000mAh,4,"9""",450mm Standard,TBS Crossfire,8000,1050,900,3600,1777,2.026,1823,35.39,287.93,67.89,68.54,0.3768,474.88
CFG-0870,LiPo 6S 4000mAh,3,"5""",330mm Medium,TBS Crossfire,4000,680,800,2400,1134,2.116,1266,27.17,193.8,134.5,59.31,0.4686,314.72
CFG-0871,LiPo 4S 5000mAh,3,"7""",450mm Standard,FrSky R-XSR,5000,520,800,2400,1131,2.122,1269,24.16,168.99,74.35,55.69,0.5652,292.32
CFG-0872,LiPo 4S 3000mAh,8,"7""",220mm Mini,ExpressLRS 900,3000,320,1100,8800,1228,7.166,7572,10.87,227.25,80.36,87.43,0.2356,496.16
CFG-0873,LiPo 3S 2200mAh,4,"7""",550mm Heavy,FrSky R-XSR,2200,180,900,3600,1098,3.279,2502,8.66,169.38,51.84,75.87,0.3388,334.88
CFG-0874,LiPo 4S 3000mAh,8,"9""",220mm Mini,DJI FPV Receiver,3000,320,1100,8800,1284,6.854,7516,11.38,218.92,63.97,77.81,0.3866,556.64
CFG-0875,LiPo 3S 2200mAh,3,"5""",330mm Medium,ExpressLRS 900,2200,180,800,2400,631,3.803,1769,17.94,90.45,95.08,72.86,0.3837,213.92
CFG-0876,LiPo 3S 2200mAh,6,"5""",330mm Medium,DJI FPV Receiver,2200,180,1000,6000,930,6.452,5070,8.44,168.47,67.71,72.13,0.3821,388.64
CFG-0877,LiPo 4S 5000mAh,8,"12""",550mm Heavy,ExpressLRS 900,5000,520,1100,8800,2056,4.28,6744,12.65,386.17,32.63,90.65,0.2106,715.68
CFG-0878,LiPo 4S 5000mAh,3,"7""",330mm Medium,FrSky R-XSR,5000,520,800,2400,981,2.446,1419,31.92,140.45,86.68,60.07,0.4736,258.72
CFG-0879,LiPo 6S 4000mAh,6,"12""",550mm Heavy,TBS Crossfire,4000,680,1000,6000,1915,3.133,4085,17.27,327.82,47.77,94.65,0.2568,607.04
CFG-0880,LiPo 6S 8000mAh,3,"5""",550mm Heavy,DJI FPV Receiver,8000,1050,800,2400,1879,1.277,521,29.99,373.65,73.53,47.17,0.793,471.52
CFG-0881,LiPo 6S 4000mAh,4,"9""",550mm Heavy,ExpressLRS 900,4000,680,900,3600,1624,2.217,1976,19.88,256.13,64.83,70.13,0.462,441.28
CFG-0882,LiPo 6S 8000mAh,4,"5""",220mm Mini,TBS Crossfire,8000,1050,900,3600,1457,2.471,2143,37.62,279.63,118.29,69.75,0.434,385.28
CFG-0883,LiPo 6S 8000mAh,4,"9""",450mm Standard,DJI FPV Receiver,8000,1050,900,3600,1782,2.02,1818,35.87,288.99,68.87,68.55,0.4255,486.08
CFG-0884,LiPo 4S 5000mAh,3,"5""",450mm Standard,TBS Crossfire,5000,520,800,2400,1124,2.135,1276,23.24,191.58,83.9,58.69,0.5062,322.56
CFG-0885,LiPo 4S 3000mAh,6,"12""",330mm Medium,ExpressLRS 900,3000,320,1000,6000,1182,5.076,4818,14.6,175.07,57.42,86.76,0.3603,444.64
CFG-0886,LiPo 6S 4000mAh,4,"7""",550mm Heavy,TBS Crossfire,4000,680,900,3600,1603,2.246,1997,20.7,277.02,77.28,69.2,0.4024,450.24
CFG-0887,LiPo 3S 2200mAh,8,"7""",550mm Heavy,FrSky R-XSR,2200,180,1100,8800,1586,5.549,7214,4.78,316.92,44.53,82.6,0.3646,576.8
CFG-0888,LiPo 3S 2200mAh,4,"5""",450mm Standard,FrSky R-XSR,2200,180,900,3600,862,4.176,2738,8.79,141.33,65.83,71.07,0.4021,275.52
CFG-0889,LiPo 6S 4000mAh,4,"9""",220mm Mini,TBS Crossfire,4000,680,900,3600,1127,3.194,2473,33.07,159.29,109.81,72.84,0.3974,346.08
CFG-0890,LiPo 4S 5000mAh,6,"5""",220mm Mini,ExpressLRS 900,5000,520,1000,6000,1132,5.3,4868,19.03,217.52,98.93,83.5,0.2858,374.08
CFG-0891,LiPo 6S 4000mAh,4,"12""",220mm Mini,ExpressLRS 900,4000,680,900,3600,1164,3.093,2436,35.85,158.9,91.13,77.19,0.3704,346.08
CFG-0892,LiPo 6S 4000mAh,3,"7""",450mm Standard,ExpressLRS 900,4000,680,800,2400,1293,1.856,1107,27.18,201.11,102.06,57.58,0.5698,332.64
CFG-0893,LiPo 6S 4000mAh,3,"12""",550mm Heavy,ExpressLRS 900,4000,680,800,2400,1561,1.537,839,22.0,223.4,59.32,65.09,0.5744,409.92
CFG-0894,LiPo 6S 4000mAh,6,"12""",330mm Medium,TBS Crossfire,4000,680,1000,6000,1545,3.883,4455,20.86,247.98,68.99,85.4,0.3925,523.04
CFG-0895,LiPo 3S 2200mAh,4,"7""",330mm Medium,ExpressLRS 900,2200,180,900,3600,730,4.932,2870,16.88,99.63,74.44,81.66,0.3181,265.44
CFG-0896,LiPo 6S 8000mAh,3,"9""",450mm Standard,ExpressLRS 900,8000,1050,800,2400,1681,1.428,719,41.02,257.16,64.47,56.28,0.7205,404.32
CFG-0897,LiPo 3S 2200mAh,4,"7""",220mm Mini,DJI FPV Receiver,2200,180,900,3600,608,5.921,2992,21.64,78.55,88.81,62.54,0.4544,265.44
CFG-0898,LiPo 4S 3000mAh,4,"9""",330mm Medium,ExpressLRS 900,3000,320,900,3600,894,4.027,2706,22.11,117.88,77.93,82.03,0.2929,301.28
CFG-0899,LiPo 6S 4000mAh,8,"9""",550mm Heavy,FrSky R-XSR,4000,680,1100,8800,2134,4.124,6666,15.04,423.75,53.63,90.35,0.2181,682.08
CFG-0900,LiPo 6S 8000mAh,8,"7""",550mm Heavy,ExpressLRS 900,8000,1050,1100,8800,2458,3.58,6342,16.74,560.15,56.93,92.92,0.2457,731.36
CFG-0901,LiPo 3S 2200mAh,6,"12""",330mm Medium,ExpressLRS 900,2200,180,1000,6000,1042,5.758,4958,11.23,148.61,43.02,84.05,0.3349,422.24
CFG-0902,LiPo 6S 4000mAh,3,"7""",550mm Heavy,ExpressLRS 900,4000,680,800,2400,1513,1.586,887,19.43,246.69,81.54,59.57,0.5406,383.04
CFG-0903,LiPo 6S 4000mAh,4,"5""",450mm Standard,ExpressLRS 900,4000,680,900,3600,1364,2.639,2236,18.85,256.65,106.16,77.84,0.3528,368.48
CFG-0904,LiPo 6S 4000mAh,6,"5""",450mm Standard,TBS Crossfire,4000,680,1000,6000,1575,3.81,4425,14.96,334.17,97.41,82.61,0.3738,489.44
CFG-0905,LiPo 4S 5000mAh,4,"7""",330mm Medium,FrSky R-XSR,5000,520,900,3600,1068,3.371,2532,26.92,163.39,79.2,72.67,0.3883,303.52
CFG-0906,LiPo 4S 3000mAh,4,"12""",330mm Medium,TBS Crossfire,3000,320,900,3600,937,3.842,2663,22.15,119.85,59.87,79.74,0.3514,346.08
CFG-0907,LiPo 3S 2200mAh,6,"9""",220mm Mini,FrSky R-XSR,2200,180,1000,6000,850,7.059,5150,13.3,119.22,68.49,84.73,0.2537,340.48
CFG-0908,LiPo 4S 3000mAh,8,"5""",450mm Standard,ExpressLRS 900,3000,320,1100,8800,1476,5.962,7324,6.9,329.88,69.6,95.0,0.168,545.44
CFG-0909,LiPo 6S 4000mAh,6,"5""",550mm Heavy,ExpressLRS 900,4000,680,1000,6000,1792,3.348,4208,14.72,395.23,77.62,88.05,0.3723,517.44
CFG-0910,LiPo 6S 4000mAh,3,"5""",550mm Heavy,TBS Crossfire,4000,680,800,2400,1504,1.596,896,14.7,279.75,90.67,57.9,0.6234,398.72
CFG-0911,LiPo 4S 5000mAh,4,"7""",550mm Heavy,TBS Crossfire,5000,520,900,3600,1443,2.495,2157,18.22,241.62,50.04,73.37,0.4235,424.48
CFG-0912,LiPo 4S 5000mAh,4,"9""",550mm Heavy,TBS Crossfire,5000,520,900,3600,1467,2.454,2133,19.94,224.42,47.78,68.63,0.3894,437.92
CFG-0913,LiPo 6S 8000mAh,3,"12""",550mm Heavy,FrSky R-XSR,8000,1050,800,2400,1929,1.244,471,37.26,294.17,50.06,44.9,0.8292,456.96
CFG-0914,LiPo 3S 2200mAh,4,"7""",550mm Heavy,ExpressLRS 900,2200,180,900,3600,1100,3.273,2500,9.08,169.79,48.65,84.39,0.3205,349.44
CFG-0915,LiPo 4S 5000mAh,6,"12""",220mm Mini,FrSky R-XSR,5000,520,1000,6000,1250,4.8,4750,23.36,188.28,57.79,78.07,0.3046,426.72
CFG-0916,LiPo 3S 2200mAh,3,"9""",330mm Medium,FrSky R-XSR,2200,180,800,2400,659,3.642,1741,18.4,76.12,65.78,66.87,0.4228,216.16
CFG-0917,LiPo 4S 3000mAh,3,"9""",550mm Heavy,FrSky R-XSR,3000,320,800,2400,1169,2.053,1231,14.84,160.37,55.29,60.92,0.5724,322.56
CFG-0918,LiPo 3S 2200mAh,3,"12""",450mm Standard,ExpressLRS 900,2200,180,800,2400,841,2.854,1559,15.32,99.98,47.86,76.28,0.2721,281.12
CFG-0919,LiPo 4S 3000mAh,4,"12""",550mm Heavy,FrSky R-XSR,3000,320,900,3600,1302,2.765,2298,14.34,183.82,44.89,75.22,0.3645,393.12
CFG-0920,LiPo 6S 4000mAh,4,"5""",450mm Standard,ExpressLRS 900,4000,680,900,3600,1364,2.639,2236,19.29,256.65,106.21,72.54,0.4158,368.48
CFG-0921,LiPo 3S 2200mAh,6,"7""",550mm Heavy,TBS Crossfire,2200,180,1000,6000,1319,4.549,4681,3.61,232.18,44.78,86.64,0.2642,474.88
CFG-0922,LiPo 4S 3000mAh,3,"12""",550mm Heavy,FrSky R-XSR,3000,320,800,2400,1199,2.002,1201,18.65,158.54,45.0,58.24,0.54,339.36
CFG-0923,LiPo 4S 5000mAh,4,"5""",550mm Heavy,DJI FPV Receiver,5000,520,900,3600,1432,2.514,2168,13.8,273.41,61.63,70.09,0.3746,426.72
